Trn# (Internal - Atual);Deal Original;Trn# (External);Counterpart;Status (LIVE/MKT_OP/DEAD);Desc: Complete Trn.Type(Sum);Trn.Date;Date: Period calc. start;Date: Period calc. end;Date: Period expiry date;Nominal amount (Leg 1);IRD: Leg 1 currency;RT:Current Capital(1st leg);RT:Fix/Var rate (1st leg);RT:Pay/Rec(1st leg,FixRate);RT:Main convention(1st leg);RT:Main fix.freq (1st leg);RT:Main index(1st leg);RT:Main margin(1st leg);RT:Main rate(1st leg);RT:Curr.rate(1st leg);RT:Curr.fixing date(1st leg);RT:Curr.calc1 date(1st leg);RT:Curr.paymnt date(1st leg);RT:Prev.amount(1st leg);RT:Curr.amount(1st leg);RT:Accrual(1st leg);RT:Next fixing date(1st leg);RT:Next calc1 date(1st leg);RT:Interest first exact period flag (1st leg) (Y/N);RT:Interest last exact period flag (1st leg) (Y/N);RT:Principal exchange flag (1st leg) (Y/N);Nominal amount (2nd Leg);IRD: Leg 2 currency;RT:Current Capital(2nd leg);RT:Fix/Var rate (2nd leg);RT:Pay/Rec(2nd leg,FixRate);RT:Main convention(2nd leg);RT:Main fix.freq (2nd leg);RT:Main index(2nd leg);RT:Main margin(2nd leg);RT:Main rate(2nd leg);RT:Curr.rate(2nd leg);RT:Curr.fixing date(2nd leg);RT:Curr.calc1 date(2nd leg);RT:Curr.paymnt date(2nd leg);RT:Prev.amount(2nd leg);RT:Curr.amount(2nd leg);RT:Accrual(2nd leg);RT:Next fixing date(2nd leg);RT:Next calc2 date(2nd leg);RT:Interest first exact period flag (2nd leg) (Y/N);RT:Interest last exact period flag (2nd leg) (Y/N);RT:Principal exchange flag (2nd leg) (Y/N);BUY/SELL;Call/Put;American/European (A/E);Strike;PL currency;Discounted market value;Portfolio;Barrier Value;ZCliente;Número da estrutura;Código do Contrato Assinado;Código do Documento;Counterpart_Shortname;Ficticia;Ref Contract;Conta;cempresa;Proposta;Consumo;Produto;Sub Produto;UTI;Cap;Floor;Caract Mx
38257998;2549114;2548987;BANCO SANTANDER SA;Live;Swap;23-02-2009;31-12-2013;31-12-2030;31-12-2030;46349998.97;EUR;23443987.45;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;.392;2.577;27-12-2024;31-12-2024;30-06-2025;473841.59;303753.98;;26-06-2025;30-06-2025;N;Y;N;46349998.97;EUR;23443987.45;Fixed;Borrower;Actual/360 Linear;6M;;0;4.012;4.012;;31-12-2024;30-06-2025;517715.81;303753.98;;;30-06-2025;N;Y;N;;;;;EUR;;ST_RT_CORP_GL;;3686;8521;2549114;DR0332066;BSTE;;8521.001;05800044;31;;248232.3354;101;IGS;1030266796SAN00000000000000000000359207421;;;IRD_IRS
15741611;2549120;2548987;SPER-SOC PORTUGUESA CONSTRUCAO EXPLORACAO RODOVIARIA S.A.;Live;Swap;23-02-2009;31-12-2013;31-12-2030;31-12-2030;46349998.97;EUR;23443987.45;Fixed;Loan;Actual/360 Linear;6M;;0;4.012;4.012;;31-12-2024;30-06-2025;517715.81;472899.09;;;30-06-2025;N;Y;N;46349998.97;EUR;23443987.45;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;.392;2.577;27-12-2024;31-12-2024;30-06-2025;473841.59;472899.09;;26-06-2025;30-06-2025;N;Y;N;;;;;EUR;;ST_RT_CORP_GL;;7400587522;8521;2549120;DR0332068;S2ZF;;8521.002;05247983;31;;1877474.11092;101;INS;URJH9VSI58SAN00000000000000000000040677010;;;IRD_IRS
15741699;2762436;2729242;ROTAS DO ALGARVE LITORAL S.A.;Live;Swap;09-06-2009;30-06-2014;29-12-2028;29-12-2028;27930348.71;EUR;9962282.37;Fixed;Loan;Actual/360 Linear;6M;;0;4.3965;4.3965;;31-12-2024;30-06-2025;258936.95;220212.52;;;30-06-2025;N;Y;N;27930348.71;EUR;9962282.37;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;.305;2.577;27-12-2024;31-12-2024;30-06-2025;216266.68;220212.52;;26-06-2025;30-06-2025;N;Y;N;;;;;EUR;;ST_RT_CORP_GL;;7400617061;8993;2762436;DR0332072;RY84;;8993.001;05252223;31;;530022.78783;101;INS;URJH9VSI58SAN00000000000000000000046550810;;;IRD_IRS
38258064;2762434;2729242;BANCO SANTANDER SA;Live;Swap;09-06-2009;30-06-2014;29-12-2028;29-12-2028;27930348.71;EUR;9962282.37;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;.305;2.577;27-12-2024;31-12-2024;30-06-2025;216266.68;129077.14;;26-06-2025;30-06-2025;N;Y;N;27930348.71;EUR;9962282.37;Fixed;Borrower;Actual/360 Linear;6M;;0;4.3965;4.3965;;31-12-2024;30-06-2025;258936.95;129077.14;;;30-06-2025;N;Y;N;;;;;EUR;;ST_RT_CORP_GL;;3686;8993;2762432;DR0332069;BSTE;;8993.002;05800044;31;;10642.23024;101;IGS;1030266796SAN00000000000000000000488024421;;;IRD_IRS
38257954;2939801;1863162;BANCO SANTANDER SA;Live;Swap;23-11-2009;01-02-2012;01-02-2035;01-02-2035;60978456.9;EUR;34871817.11;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;1.425;2.593;30-01-2025;03-02-2025;01-08-2025;669946.71;449601.37;;30-07-2025;01-08-2025;N;Y;N;60978456.9;EUR;34871817.11;Fixed;Borrower;Actual/360 Linear;6M;;0;4.788;4.788;;03-02-2025;01-08-2025;894757.28;449601.37;;;01-08-2025;N;Y;N;;;;;EUR;;ST_RT_CORP_GL;;3686;5913;2939801;DR0310829;BSTE;;;05800044;31;;524438.80755;101;IGS;1030266796SAN00000000000000000000226055121;;;IRD_IRS
38266698;2940021;497245;BANCO SANTANDER SA;Live;Swap;23-11-2009;05-11-2004;31-10-2030;31-10-2030;12050000;EUR;1731130.65;Floating;Loan;Actual/360 Linear;1M;EURIBOR-EURIBOR-1M;1;1.426;3.725;29-01-2025;31-01-2025;28-02-2025;5942.35;5015.47;;26-02-2025;28-02-2025;N;Y;N;12050000;EUR;1731130.65;Fixed;Borrower;30/360 Linear;1M;;0;0;0;;31-01-2025;28-02-2025;8102.28;5015.47;;;28-02-2025;N;Y;N;;;;;EUR;;ST_GV_BTB_LD;;3686;T1109;2940021;DR0346018;BSTE;;;05800044;31;;1078.14006;101;IGS;1030266796SAN00000000000000000000010169521;;;IRD_IRS
38255756;4149521;740360;BANCO SANTANDER SA;Live;Swap;23-11-2009;03-08-2005;03-12-2029;03-12-2029;380100;EUR;380100;Fixed;Loan;Actual/360 Linear;1M;;0;3.78201402;7.15487654;;03-02-2025;03-02-2025;2115.22;2115.22;;;03-03-2025;Y;N;N;380100;EUR;380100;Fixed;Borrower;Actual/360 Linear;6M;;0;0;0;;02-12-2024;02-06-2025;0;2115.22;;;02-12-2024;N;N;N;;;;;EUR;;ST_RT_INST;;3686;1690;2940041;DR0345815;BSTE;;;05800044;31;;148789.01712;101;IGS;URJH9VSI58SAN00000000000000000000072935410;;;IRD_IRS
15741081;4149524;740360;SANTANDER TOTTA SEGUROS COMPANHIA DE SEGUROS DE VIDA SA;Live;Swap;23-11-2009;03-08-2005;03-12-2029;03-12-2029;385100;EUR;385100;Fixed;Loan;Actual/360 Linear;12M;;0;0;0;;02-12-2024;01-12-2025;0;0;;;01-12-2025;N;Y;N;385100;EUR;385100;Fixed;Borrower;Actual/360 Linear;1M;;0;3.7329097;7.0619802;;03-02-2025;03-02-2025;4230.44;0;;;01-12-2025;N;N;N;;;;;EUR;;ST_RT_INST;;8046077493;1690;2940040;DR0339985;9TTS;;;05226583;31;;0;101;INS;URJH9VSI58SAN00000000000000000000027460610;;;IRD_IRS
38191798;11533400;11533400;BANCO SANTANDER SA;Live;Swap;17-08-2015;20-08-2015;20-06-2025;20-06-2025;1943154;EUR;15324;Floating;Loan;Actual/360 Linear;1M;EURIBOR-EURIBOR-1M;0;-.089;0;18-02-2025;20-02-2025;20-03-2025;46.59;0;;18-03-2025;20-03-2025;N;Y;N;1943154;EUR;15324;Fixed;Borrower;Actual/360 Linear;1M;;0;.59;.59;;20-02-2025;20-03-2025;9.73;0;;;20-03-2025;N;Y;N;;;;;EUR;;ST_RT_SGC_COB;;3686;13157;13157.002;DR0331443;BSTE;;;05800044;31;;105.53319;101;IGS;1030266796SAN00000000000000000001377968721;;;IRD:IRS:-
15741515;11535082;11533400;AFTERHOUSE, S.A.;Live;Swap;17-08-2015;20-08-2015;20-06-2025;20-06-2025;1943154;EUR;15324;Fixed;Loan;Actual/360 Linear;1M;;;.59;.59;;20-02-2025;20-03-2025;9.73;7.03;;;20-03-2025;N;Y;N;1943154;EUR;15324;Floating;Borrower;Actual/360 Linear;1M;EURIBOR-EURIBOR-1M;0;-.089;;18-02-2025;20-02-2025;20-03-2025;46.59;7.03;;18-03-2025;20-03-2025;N;Y;N;;;;;EUR;;ST_GV_BTBACK;;7400332226;13157;13157.001;DR0331444;8H4H;;;05237281;31;9721404;0;101;INS;URJH9VSI58SAN00000000000000000000523909310;;;IRD_IRS
15741555;11995707;10564162;SANTANDER TOTTA SEGUROS COMPANHIA DE SEGUROS DE VIDA SA;Live;Swap;24-03-2015;04-04-2015;04-04-2033;04-04-2033;2302650;EUR;2300440;Fixed;Loan;Actual/360 Linear;12M;;0;0;0;;04-04-2024;04-04-2025;0;0;;;04-04-2025;N;Y;N;2302650;EUR;2300440;Fixed;Borrower;30/360 Linear;1M;;0;0;0;;04-02-2025;04-03-2025;11560;0;;;04-04-2025;N;N;N;;;;;EUR;;ST_RT_INST;;8046077493;13092;13092.001;DR0333171;9TTS;;;05226583;31;;0;101;INS;URJH9VSI58SAN00000000000000000000524991410;;;IRD_IRS
38255826;11995858;10564162;BANCO SANTANDER SA;Live;Swap;24-03-2015;04-04-2015;04-04-2033;04-04-2033;2302650;EUR;2300440;Fixed;Loan;30/360 Linear;1M;;0;0;0;;04-02-2025;04-03-2025;11560;11560;;;04-03-2025;N;Y;N;2302650;EUR;2300440;Fixed;Borrower;Actual/360 Linear;6M;;0;0;0;;04-10-2024;04-04-2025;0;11560;;;04-10-2024;N;N;N;;;;;EUR;;ST_RT_INST;;3686;13092;13092.002;DR0345631;BSTE;;;05800044;31;;1050789.41034;101;IGS;1030266796SAN00000000000000000001324066021;;;IRD_IRS
38437940;2507757;2507752;AUTO ESTRADAS XXI SUBCONCESSIONARIA TRANSMONTANA S.A.;Live;Swap;30-01-2009;02-02-2009;31-12-2029;31-12-2029;3201387.22;EUR;47950712.48;Fixed;Loan;Actual/360 Linear;6M;;0;4.22;4.22;;31-12-2024;30-06-2025;1071011.87;1017380.92;;;30-06-2025;N;Y;N;3201387.22;EUR;47950712.48;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;2.194;2.577;27-12-2024;31-12-2024;30-06-2025;931932.6;1017380.92;;26-06-2025;30-06-2025;N;Y;N;;;;;EUR;;ST_RT_CORP_GL;;7400592800;8455;2507757;DR0345744;BKS5;;;05247123;31;;3487479.84493;101;INS;URJH9VSI58SAN00000000000000000000039469410;;;IRD_IRS
15741096;12251159;1900149142;DAV - ACESSORIOS PARA A INDUSTRIA DE TORNEIRAS LDA;Live;Swap;25-11-2015;16-05-2016;15-11-2030;15-11-2030;1100000;EUR;449482.76;Fixed;Loan;Actual/360 Linear;1M;;0;1.25;1.25;;17-02-2025;17-03-2025;522.13;437;;;17-03-2025;N;Y;N;1100000;EUR;449482.76;Floating;Borrower;Actual/360 Linear;1M;EURIBOR-EURIBOR-1Y;0;.084;2.495;13-11-2024;17-02-2025;17-03-2025;1042.1739251;437;;13-11-2024;17-03-2025;N;Y;N;;;;;EUR;;ST_GV_BTBACK;;8046440512;13189;13189.001;DR0331905;92XW;;;05233221;31;9824113;4849.34022;101;INS;URJH9VSI58SAN00000000000000000000525598810;;;IRD_IRS
38191731;12250138;1900149142;BANCO SANTANDER SA;Live;Swap;25-11-2015;16-05-2016;15-11-2030;15-11-2030;1100000;EUR;449482.76;Floating;Loan;Actual/360 Linear;1M;EURIBOR-EURIBOR-1Y;0;.084;2.495;13-11-2024;17-02-2025;17-03-2025;1042.1739251;872.24626704;;13-11-2024;17-03-2025;N;Y;N;1100000;EUR;449482.76;Fixed;Borrower;Actual/360 Linear;1M;;0;1.25;1.25;;17-02-2025;17-03-2025;522.13;872.24626704;;;17-03-2025;N;Y;N;;;;;EUR;;ST_RT_SGC_COB;;3686;13189;13189.002;DR0331912;BSTE;;;05800044;31;;25079.11296;101;IGS;1030266796SAN00000000000000000001416047421;;;IRD:IRS:-
15778854;13122496;12618861;ASCENDI PINHAL INTERIOR ESTRADAS DO PINHAL INTERIOR, SA;Live;Swap;23-10-2015;15-06-2015;15-06-2032;15-06-2032;31516537.11;EUR;14275791.67;Fixed;Loan;Actual/360 Linear;6M;;0;4.079;4.079;;16-12-2024;16-06-2025;311796.98;294389.82;;;16-06-2025;N;Y;N;31516537.11;EUR;14275791.67;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;.049;2.656;12-12-2024;16-12-2024;16-06-2025;286113.29;294389.82;;12-06-2025;16-06-2025;N;Y;N;;;;;EUR;;ST_BIF_GV_BTBACK;;2101618860;B13275;B13275.001;DR0332558;6BR4;;;05244241;31;;1355828.70444;101;INS;URJH9VSI58SAN00000000000000000000527730110;;;IRD_IRS
15778878;13121120;12620385;HL SOCIEDADE GESTORA DO EDIFICIO SA;Live;Swap;02-10-2015;30-06-2015;30-12-2036;30-12-2036;16067689.31;EUR;11059085.65;Fixed;Loan;Actual/360 Linear;6M;;0;4.325;4.325;;30-12-2024;30-06-2025;251295.02;241809.98;;;30-06-2025;N;Y;N;16067689.31;EUR;11059085.65;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;.05;2.597;24-12-2024;30-12-2024;30-06-2025;213353.83;241809.98;;26-06-2025;30-06-2025;N;Y;N;;;;;EUR;;ST_BIF_GV_BTBACK;;2101551189;B13278;B13278.001;DR0332597;6BQZ;;;05244268;31;;2571140.64769;101;INS;URJH9VSI58SAN00000000000000000000527729210;;;IRD_IRS
38224975;13192210;1900164487;BANCO SANTANDER SA;Live;Swap;07-04-2016;01-04-2016;15-11-2026;15-11-2026;2578705.95;EUR;468855.63;Floating;Loan;30/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.132;2.779;13-11-2024;15-11-2024;15-05-2025;11135.32;6514.75;;13-05-2025;15-05-2025;N;Y;N;2578705.95;EUR;468855.63;Fixed;Borrower;30/360 Linear;6M;;0;.594;.594;;15-11-2024;15-05-2025;1740.63;6514.75;;;15-05-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;13289;13289.001;DR0346767;BSTE;;;05800044;31;;13426.70754;101;IGS;1030266796SAN00000000000000000001469673321;;;IRD:IRS:-
15741389;13293839;1900166219;FIPORAG - TEXTEIS S.A.;Live;Swap;21-04-2016;02-05-2016;01-05-2026;01-05-2026;280800;EUR;40502.07;Fixed;Loan;Actual/360 Linear;1M;;;.64;.64;;01-02-2025;03-03-2025;23.68;20.16;;;01-03-2025;N;N;N;280800;EUR;40502.07;Floating;Borrower;Actual/360 Linear;1M;EURIBOR-EURIBOR-1Y;0;-.012;3.726;29-04-2024;01-02-2025;03-03-2025;137.86;20.16;;29-04-2024;01-03-2025;N;N;N;;;;;EUR;;ST_GV_BTBACK;;8045084593;13299;13299.001;DR0332679;7XPT;;;05238181;31;9963245;0;101;INS;URJH9VSI58SAN00000000000000000000528166010;;;IRD_IRS
38360477;13278287;1900162764;BANCO SANTANDER SA;Live;Swap;23-03-2016;26-03-2016;26-03-2025;26-03-2025;5500000;EUR;392857.14;Floating;Loan;30/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.133;3.196;24-09-2024;26-09-2024;26-03-2025;15219.29;6277.86;;;;N;Y;N;5500000;EUR;392857.14;Fixed;Borrower;30/360 Linear;6M;;0;.38;.38;;26-09-2024;26-03-2025;1492.86;6277.86;;;26-09-2024;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;13272;13272.001;DR0332940;BSTE;;;05800044;31;;5536.9384;101;IGS;1030266796SAN00000000000000000001464103021;;;IRD:IRS:-
38191678;13250765;1900165362;BANCO SANTANDER SA;Live;Swap;15-04-2016;01-04-2016;01-04-2026;01-04-2026;1250000;EUR;201041.67;Floating;Loan;Actual/360 Linear;1M;EURIBOR-EURIBOR-1Y;0;-.004;3.684;27-03-2024;03-02-2025;03-03-2025;690.75;576.05;;27-03-2024;03-03-2025;N;Y;N;1250000;EUR;201041.67;Fixed;Borrower;Actual/360 Linear;1M;;0;.68;.68;;03-02-2025;03-03-2025;127.5;576.05;;;03-03-2025;N;Y;N;;;;;EUR;;ST_RT_SGC_COB;;3686;13294;13294.002;DR0332650;BSTE;;;05800044;31;;3859.12105;101;IGS;1030266796SAN00000000000000000001472553221;;;IRD:IRS:-
38191980;13293720;1900166219;BANCO SANTANDER SA;Live;Swap;21-04-2016;02-05-2016;01-05-2026;01-05-2026;280800;EUR;40502.07;Floating;Loan;Actual/360 Linear;1M;EURIBOR-EURIBOR-1Y;0;-.012;3.726;29-04-2024;01-02-2025;03-03-2025;137.86;117.37;;29-04-2024;01-03-2025;N;N;N;280800;EUR;40502.07;Fixed;Borrower;Actual/360 Linear;1M;;0;.64;.64;;01-02-2025;03-03-2025;23.68;117.37;;;01-03-2025;N;N;N;;;;;EUR;;ST_RT_SGC_COB;;3686;13299;13299.002;DR0332680;BSTE;;;05800044;31;;764.57926;101;IGS;1030266796SAN00000000000000000001474801021;;;IRD:IRS:-
15778876;13249028;1900165362;DTX GRUPO, S.A.;Live;Swap;15-04-2016;01-04-2016;01-04-2026;01-04-2026;1250000;EUR;201041.67;Fixed;Loan;Actual/360 Linear;1M;;0;.68;.68;;03-02-2025;03-03-2025;127.5;106.33;;;03-03-2025;N;Y;N;1250000;EUR;201041.67;Floating;Borrower;Actual/360 Linear;1M;EURIBOR-EURIBOR-1Y;0;-.004;3.684;27-03-2024;03-02-2025;03-03-2025;690.75;106.33;;27-03-2024;03-03-2025;N;Y;N;;;;;EUR;;ST_GV_BTBACK;;7400115380;13294;13294.001;DR0332649;ZRNY;;;05219541;31;9970462;0;101;INS;URJH9VSI58SAN00000000000000000000528047210;;;IRD_IRS
38225420;14315103;14315103;BANCO SANTANDER SA;Live;Swap;23-09-2016;23-09-2016;23-09-2026;23-09-2026;20000000;EUR;11363154.73;Floating;Loan;30/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.201;3.223;19-09-2024;23-09-2024;24-03-2025;232961.35;183117.24;;20-03-2025;23-03-2025;N;N;N;20000000;EUR;11363154.73;Fixed;Borrower;30/360 Linear;6M;;0;.38;.38;;23-09-2024;24-03-2025;22687.16;183117.24;;;23-03-2025;N;N;N;;;;;EUR;;ST_ALM_TF_COB;;3686;13350;13350.001;DR0346647;BSTE;;;05800044;31;;513663.45364;101;IGS;1030266796SAN00000000000000000001527879821;;;IRD:IRS:-
38266074;14381874;12620385;BANCO SANTANDER SA;Live;Swap;04-10-2016;30-06-2016;30-12-2036;30-12-2036;15862902.53;EUR;11059085.65;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.176;2.597;24-12-2024;30-12-2024;30-06-2025;213353.83;145197.81;;26-06-2025;30-06-2025;N;Y;N;15862902.53;EUR;11059085.65;Fixed;Borrower;Actual/360 Linear;6M;;0;4.325;4.325;;30-12-2024;30-06-2025;251295.02;145197.81;;;30-06-2025;N;Y;N;;;;;EUR;;ST_BIF_GV_BTBACK;;3686;B13278;B13278.003;DR0333477;BSTE;;;05800044;31;;458198.7238;101;IGS;1030266796SAN00000000000000000001531084021;;;IRD_IRS
38266187;14791741;12618861;BANCO SANTANDER SA;Live;Swap;28-11-2016;15-06-2016;15-06-2032;15-06-2032;30531397.06;EUR;14275791.67;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.158;2.656;12-12-2024;16-12-2024;16-06-2025;286113.29;191688.99;;12-06-2025;16-06-2025;N;Y;N;30531397.06;EUR;14275791.67;Fixed;Borrower;Actual/360 Linear;6M;;0;4.079;4.079;;16-12-2024;16-06-2025;311796.98;191688.99;;;16-06-2025;N;Y;N;;;;;EUR;;ST_BIF_GV_BTBACK;;3686;B13275;B13275.003;DR0333724;BSTE;;;05800044;31;;174548.19967;101;IGS;1030266796SAN00000000000000000001547609821;;;IRD_IRS
38225621;15048673;1900193914;BANCO SANTANDER SA;Live;Swap;04-01-2017;21-12-2016;15-11-2026;15-11-2026;2297216.75;EUR;459443.35;Floating;Loan;30/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.216;2.779;13-11-2024;15-11-2024;15-05-2025;10911.78;6383.97;;13-05-2025;15-05-2025;N;Y;N;2297216.75;EUR;459443.35;Fixed;Borrower;30/360 Linear;6M;;0;.698;.698;;15-11-2024;15-05-2025;2004.32;6383.97;;;15-05-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;13391;13391.001;DR0346770;BSTE;;;05800044;31;;12567.84521;101;IGS;1030266796SAN00000000000000000001559224721;;;IRD:IRS:-
11469574;15074116;966403;SANTANDER TOTTA SEGUROS COMPANHIA DE SEGUROS DE VIDA SA;Live;Swap;09-01-2017;27-01-2017;27-10-2025;27-10-2025;10000000;EUR;18555000;Fixed;Loan;Actual/360 Linear;1Y;;0;.997;1.0065;;27-01-2025;22-10-2025;188831.14;139029.52;;;;N;Y;N;10000000;EUR;18555000;Fixed;Borrower;Actual/360 Linear;1Y;;0;0;0;;27-01-2025;27-10-2025;0;139029.52;;;27-01-2025;N;N;N;;;;;EUR;;ST_ALM_SEG_EMI;;8046077493;13393;13393.001;DR0341745;9TTS;;13393.001;05253982;31;;139031.58719;101;ENN;URJH9VSI58SAN00000000000000000000532592310;;;IRD_IRS
11469573;15074035;966403;BANCO SANTANDER SA;Live;Swap;09-01-2017;27-01-2017;27-10-2025;27-10-2025;10000000;EUR;18555000;Fixed;Loan;Actual/360 Linear;1Y;;0;0;0;;27-01-2025;27-10-2025;0;0;;;;N;Y;N;10000000;EUR;18555000;Fixed;Borrower;Actual/360 Linear;1Y;;0;.997;1.0065;;27-01-2025;22-10-2025;188831.14;0;;;27-01-2025;N;N;N;;;;;EUR;;ST_ALM_SEG_EMI;;3686;13393;13393.002;DR0341431;BSTE;;13393.002;05800044;31;;0;101;EGN;1030266796SAN00000000000000000001560379821;;;IRD_IRS
51766797;15211714;1900196349;SANTANDER TOTTA SEGUROS COMPANHIA DE SEGUROS DE VIDA SA;Live;Swap;30-01-2017;24-02-2017;20-10-2025;20-10-2025;20000000;EUR;42969000;Fixed;Loan;Actual/360 Linear;1Y;;0;1.65845;1.65845;;24-02-2025;20-10-2025;720537.37;471120.59;;;;N;Y;N;20000000;EUR;42969000;Fixed;Borrower;Actual/360 Linear;6M;;0;0;0;;24-02-2025;25-08-2025;0;471120.59;;;25-08-2025;N;N;N;;;;;EUR;;ST_ALM_SEG_RT;;8046077493;13396;13396.001;DR0346790;9TTS;;13396.001;05255161;31;;1187386.14446;101;INN;URJH9VSI58SAN00000000000000000000532915810;;;IRD_IRS
50755737;15328917;1900197866;SANTANDER TOTTA SEGUROS COMPANHIA DE SEGUROS DE VIDA SA;Live;Swap;15-02-2017;24-02-2017;20-10-2025;20-10-2025;5000000;EUR;5652000;Fixed;Loan;Actual/360 Linear;1Y;;0;2.22747;2.22747;;24-02-2025;20-10-2025;127295.46;83231.64;;;;N;Y;N;5000000;EUR;5652000;Fixed;Borrower;Actual/360 Linear;6M;;0;0;0;;24-02-2025;25-08-2025;0;83231.64;;;25-08-2025;N;N;N;;;;;EUR;;ST_ALM_SEG_RT;;8046077493;13410;13410.001;DR0334222;9TTS;;13410.001;05255601;31;;209772.408;101;INN;URJH9VSI58SAN00000000000000000000533193710;;;IRD_IRS
15838293;15479872;15479204;PARQUE EOLICO DE MOURISCA;Live;Swap;09-03-2017;09-03-2017;13-12-2027;13-12-2027;2853467.97;EUR;1258669.89;Fixed;Loan;Actual/360 Linear;6M;;;.756;.756;;11-12-2024;11-06-2025;5150.39;4810.64;;;11-06-2025;N;Y;N;2853467.97;EUR;1258669.89;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.323;2.661;09-12-2024;11-12-2024;11-06-2025;25445.38;4810.64;;09-06-2025;11-06-2025;N;Y;N;;;;;EUR;;ST_RT_CORP_GL;;7401061771;13416;13416.001;DR0334341;202D;;;05225082;31;10293380;966.94132;101;INS;URJH9VSI58SAN00000000000000000000533523510;;;IRD_IRS
11284011;15433712;1000948;SANTANDER TOTTA SEGUROS COMPANHIA DE SEGUROS DE VIDA SA;Live;Swap;02-03-2017;29-03-2017;22-10-2025;22-10-2025;10000000;EUR;38747000;Fixed;Loan;Actual/360 Linear;1Y;;0;.99742;.99666;;28-03-2024;31-03-2025;400431.83;394757.54;;;31-03-2025;N;Y;N;10000000;EUR;38747000;Fixed;Borrower;Actual/360 Linear;1Y;;0;0;0;;28-03-2024;31-03-2025;0;394757.54;;;31-03-2025;N;Y;N;;;;;EUR;;ST_ALM_SEG_EMI;;8046077493;13414;13414.001;DR0346771;9TTS;;13414.001;05256501;31;;612740.86299;101;ENN;URJH9VSI58SAN00000000000000000000533412610;;;IRD_IRS
38191438;15479204;15479204;BANCO SANTANDER SA;Live;Swap;09-03-2017;09-03-2017;13-12-2027;13-12-2027;2853467.97;EUR;1258669.89;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.323;2.661;09-12-2024;11-12-2024;11-06-2025;25445.38;16932.68;;09-06-2025;11-06-2025;N;Y;N;2853467.97;EUR;1258669.89;Fixed;Borrower;Actual/360 Linear;6M;;0;.756;.756;;11-12-2024;11-06-2025;5150.39;16932.68;;;11-06-2025;N;Y;N;;;;;EUR;;ST_RT_SALE_COB;;3686;13416;13416.008;DR0334340;BSTE;;;05800044;31;;41770.14782;101;IGS;1030266796SAN00000000000000000001578871721;;;IRD:IRS:-
38191491;15479452;15479452;BANCO SANTANDER SA;Live;Swap;09-03-2017;09-03-2017;11-12-2025;11-12-2025;3711561.47;EUR;958611.43;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.323;2.661;09-12-2024;11-12-2024;11-06-2025;22098.67;12896.04;;09-06-2025;11-06-2025;N;Y;N;3711561.47;EUR;958611.43;Fixed;Borrower;Actual/360 Linear;6M;;0;.637;.637;;11-12-2024;11-06-2025;3768.9;12896.04;;;11-06-2025;N;Y;N;;;;;EUR;;ST_RT_SALE_COB;;3686;13416;13416.011;DR0334327;BSTE;;;05800044;31;;12825.22148;101;IGS;1030266796SAN00000000000000000001578871921;;;IRD:IRS:-
38191592;15479516;15479516;BANCO SANTANDER SA;Live;Swap;09-03-2017;09-03-2017;07-11-2029;07-11-2029;7179422.67;EUR;3239160.39;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.323;2.661;09-12-2024;11-12-2024;11-06-2025;64242.25;43575.88;;09-06-2025;11-06-2025;N;Y;N;7179422.67;EUR;3239160.39;Fixed;Borrower;Actual/360 Linear;6M;;0;.861;.861;;11-12-2024;11-06-2025;14809.26;43575.88;;;11-06-2025;N;Y;N;;;;;EUR;;ST_RT_SALE_COB;;3686;13416;13416.012;DR0334312;BSTE;;;05800044;31;;179278.09077;101;IGS;1030266796SAN00000000000000000001579142721;;;IRD:IRS:-
